appid,windows,mac,linux
777130,1,1,1
777140,1,0,0
777150,1,1,1
777160,1,1,0
777200,1,0,0
777220,1,0,0
777240,1,0,0
777250,1,0,0
777270,1,0,0
777310,1,0,0
777340,1,0,0
777350,1,0,0
777360,1,0,0
777380,1,0,0
777400,1,1,1
777420,1,1,1
777430,1,0,0
777530,1,0,0
777540,1,0,0
777550,1,0,0
777560,1,0,0
777580,1,0,0
777590,1,0,0
777610,1,0,0
777620,1,0,0
777640,1,1,0
777650,1,1,0
777660,1,1,0
777730,1,1,0
777760,1,0,0
777770,1,1,0
777790,1,1,1
777820,1,0,0
777850,1,0,0
777860,1,0,0
777870,1,1,0
777880,1,1,1
777900,1,0,0
778000,1,0,1
778030,1,1,1
778050,1,0,0
778080,1,0,0
778110,1,0,0
778120,1,0,0
778150,1,1,1
778230,1,0,0
778240,1,0,0
778250,1,0,0
778260,1,0,0
778270,1,0,0
778330,1,1,1
778340,1,0,0
778360,1,0,0
778390,1,0,0
778400,1,0,0
778410,1,0,1
778420,1,0,0
778450,1,0,0
778460,1,0,1
778470,1,1,0
778540,1,0,0
778550,1,0,0
778570,1,0,0
778580,1,0,0
778590,1,0,0
778610,1,0,0
778640,1,0,0
778650,1,0,0
778700,1,1,1
778710,1,0,0
778760,1,1,0
778770,1,0,1
778800,1,0,0
778810,1,0,0
778830,1,0,0
778840,1,1,0
778850,1,0,0
778860,1,0,0
778870,1,0,0
778900,1,0,0
778910,1,1,1
778930,1,0,0
779050,1,0,0
779060,1,0,0
779070,1,0,0
779090,1,0,0
779100,1,0,0
779110,1,0,0
779130,1,0,0
779140,1,0,0
779150,1,0,0
779160,1,0,0
779190,1,0,0
779220,1,0,0
779240,1,0,0
779250,1,0,0
779300,1,0,0
779310,1,0,0
779320,1,0,0
779330,1,1,1
779360,1,0,0
779390,1,0,0
779410,1,1,0
779420,1,1,0
779430,1,0,0
779550,1,0,0
779560,1,0,0
779570,1,0,0
779580,1,0,0
779590,1,0,0
779620,1,0,0
779640,1,0,0
779650,1,0,0
779700,1,0,0
779730,1,0,0
779760,1,0,0
779780,1,1,1
779790,1,0,0
779800,1,0,0
779840,1,0,0
779850,1,0,0
779870,1,0,1
779960,1,0,0
779990,1,0,0
780000,1,0,0
780080,1,0,0
780100,1,0,0
780120,1,0,0
780160,1,1,0
780210,1,1,0
780220,1,0,0
780230,1,0,0
780260,1,1,1
780280,1,0,0
780320,1,1,0
780330,1,0,0
780350,1,0,0
780360,1,0,0
780380,1,0,0
780390,1,1,1
780410,1,0,0
780440,1,0,0
780500,1,1,0
780520,1,0,0
780570,1,0,0
780580,1,1,1
780630,1,0,0
780690,1,0,0
780710,1,0,0
780740,1,0,0
780750,1,0,0
780760,1,0,0
780800,1,0,0
780840,1,0,0
780850,1,0,0
780970,1,0,0
781000,1,0,0
781030,1,0,0
781040,1,0,0
781050,1,0,0
781100,1,0,0
781110,1,0,0
781130,1,0,1
781220,1,0,0
781230,1,0,0
781240,1,0,0
781250,1,0,0
781260,1,0,0
781270,1,0,0
781280,1,0,0
781290,1,0,0
781310,1,1,1
781320,1,0,0
781380,1,0,0
781440,1,0,0
781480,1,1,1
781490,1,0,0
781500,1,0,0
781520,1,1,1
781560,1,0,0
781590,1,0,0
781610,1,0,0
781630,1,0,0
781640,1,0,0
781650,1,0,0
781660,1,0,0
781670,1,0,0
781680,1,0,0
781700,1,0,0
781760,1,0,0
781780,1,0,0
781800,1,0,0
781810,1,0,0
781820,1,0,0
781860,1,0,0
781880,1,0,0
781890,1,0,0
781930,1,0,0
781950,1,0,0
781990,1,0,0
782020,1,0,0
782050,1,0,0
782080,1,0,0
782100,1,0,0
782120,1,1,1
782130,1,0,0
782140,1,0,0
782160,1,0,0
782180,1,0,0
782190,1,1,1
782210,1,0,0
782280,1,0,0
782300,1,0,0
782320,1,0,0
782340,1,1,0
782380,1,0,0
782410,1,0,0
782450,1,1,1
782460,1,0,0
782510,1,0,0
782570,1,0,0
782610,1,0,0
782630,1,0,0
782650,1,0,0
782660,1,1,1
782670,1,1,1
782690,1,0,0
782700,1,0,0
783050,1,1,1
783060,1,0,0
783070,1,0,0
783090,1,0,0
783120,1,0,0
783140,1,0,0
783170,1,0,0
783180,1,0,0
783200,1,1,0
783210,1,0,0
783220,1,0,0
783230,1,0,0
783240,1,0,0
783250,1,1,1
783260,1,1,0
783270,1,0,0
783310,1,0,0
783330,1,0,0
783420,1,0,0
783440,1,0,0
783450,1,0,0
783470,1,0,0
783590,1,0,0
783600,1,0,0
783650,1,0,0
783720,1,0,0
783790,1,0,1
783810,1,0,0
783860,1,0,0
783890,1,0,0
783900,1,0,0
783920,1,0,0
783940,1,1,0
783960,1,0,0
783980,1,0,0
784000,1,0,0
784010,1,0,0
784050,1,0,0
784100,1,0,0
784130,1,0,0
784150,1,0,0
784180,1,1,0
784940,1,0,0
784950,1,1,0
785030,1,0,0
785070,1,0,0
785100,1,1,0
785110,1,0,0
785130,1,1,1
785140,1,0,0
785480,1,0,0
785560,1,0,0
785590,1,0,0
785610,1,0,0
785640,1,0,0
785660,1,1,0
785670,1,1,0
785680,1,1,0
785690,1,1,0
785740,1,1,1
785750,1,0,0
785780,1,0,0
785840,1,0,0
785850,1,0,0
785870,1,0,1
785880,1,1,0
785890,1,0,1
785920,1,0,0
785930,1,0,0
785940,1,0,0
785950,1,0,0
785960,1,0,0
786090,1,0,0
786100,1,0,0
786120,1,0,0
786130,1,0,0
786140,1,0,0
786170,1,0,0
786180,1,0,0
786280,1,0,0
786290,1,1,1
786330,1,1,1
786340,1,0,0
786350,1,0,0
786370,1,0,0
786390,1,0,0
786400,1,0,0
786410,1,0,0
786420,1,0,0
786450,1,1,1
786470,1,0,0
786490,1,0,0
786510,1,0,0
786520,1,0,0
786560,1,0,0
786570,1,1,0
786580,1,0,1
786590,1,0,0
786620,1,0,0
786630,1,0,0
786650,1,0,0
786670,1,0,0
786680,1,0,1
786690,1,0,0
786710,1,0,0
786720,1,0,0
786740,1,0,0
786750,1,1,1
786770,1,0,0
786800,1,0,0
786820,1,0,0
786840,1,0,0
786850,1,0,0
786910,1,0,0
786940,1,0,0
786950,1,0,0
786980,1,0,0
786990,1,1,0
787040,1,0,0
787050,1,0,0
787070,1,0,0
787100,1,0,0
787110,1,0,0
787140,1,0,0
787170,1,0,0
787190,1,0,0
787200,1,0,0
787220,1,1,1
787240,1,0,0
787250,1,0,0
787260,1,0,0
787370,1,0,0
787390,1,0,0
787400,1,0,0
787420,1,1,0
787430,1,1,0
787440,1,1,0
787450,1,0,0
787460,1,0,0
787480,1,0,0
787530,1,0,0
787550,1,0,0
787570,1,0,0
787620,1,0,0
787640,1,0,0
787650,1,0,0
787690,1,0,0
787710,1,0,0
787720,1,0,0
787730,1,0,0
787740,1,0,0
787750,1,0,0
787780,1,0,0
787790,1,0,0
787840,1,1,1
787860,1,1,0
787930,1,0,0
787960,1,0,0
787970,1,1,1
787980,1,1,1
787990,1,0,0
788020,1,0,0
788050,1,0,0
788120,1,0,0
788130,1,0,0
788150,1,0,0
788180,1,1,0
788190,1,0,0
788200,1,1,0
788210,1,1,0
788250,1,0,0
788270,1,1,1
788310,1,0,0
788320,1,0,0
788330,1,0,1
788350,1,0,0
788380,1,1,1
788390,1,0,0
788410,1,1,1
788420,1,1,1
788470,1,0,0
788480,1,1,1
788490,1,0,0
788500,1,0,0
788510,1,1,1
788520,1,0,0
788540,1,0,0
788610,1,0,0
788630,1,0,0
788640,1,0,0
788690,1,0,0
788700,1,0,0
788720,1,0,0
788730,1,0,0
788740,1,0,0
788760,1,1,0
788770,1,1,0
788800,1,0,0
788810,1,0,0
788820,1,0,0
788870,1,0,0
788880,1,0,0
788890,1,0,0
788900,1,0,0
788910,1,0,0
788930,1,1,0
788960,1,0,0
788970,1,1,0
789050,1,0,0
789090,1,0,0
789100,1,0,0
789110,1,1,0
789120,1,1,0
789200,1,0,0
789210,1,0,0
789220,1,0,0
789240,1,0,0
789260,1,1,1
789270,1,0,0
789280,1,0,0
789290,1,0,0
789480,1,0,0
789490,1,0,0
789510,1,0,0
789520,1,0,0
789540,1,0,0
789550,1,0,0
789570,1,1,1
789600,1,0,0
789610,1,0,0
789620,1,0,0
789670,1,0,0
789680,1,0,0
789700,1,0,0
789720,1,0,0
789730,1,0,0
789740,1,0,0
789750,1,0,0
789760,1,0,0
789880,1,0,0
789890,1,0,0
789900,1,0,0
789910,1,0,0
789930,1,1,1
789950,1,0,0
789970,1,0,0
789980,1,0,0
790020,1,0,0
790050,1,0,0
790060,1,0,0
790080,1,0,0
790120,1,1,0
790130,1,0,0
790160,1,1,1
790170,1,0,0
790210,1,0,0
790230,1,0,0
790260,1,0,0
790290,1,0,0
790300,1,0,0
790350,1,0,0
790390,1,1,1
790450,1,1,0
790540,1,0,0
790550,1,0,0
790570,1,0,0
790600,1,1,0
790630,1,1,1
790660,1,0,0
790700,1,0,0
790710,1,0,0
790740,1,1,0
790750,1,0,0
790760,1,0,0
790790,1,0,0
790800,1,0,0
790810,1,0,1
790820,1,0,0
790840,1,1,1
790850,1,0,0
790860,1,0,0
790930,1,0,0
790950,1,0,0
790960,1,0,0
791000,1,0,0
791020,1,0,0
791050,1,0,0
791140,1,0,0
791150,1,1,0
791160,1,0,0
791180,1,1,0
791290,1,0,0
791300,1,0,0
791320,1,0,0
791330,1,0,0
791340,1,0,0
791350,1,0,0
791370,1,1,1
791380,1,0,0
791400,1,0,1
791430,1,0,0
791470,1,0,0
791490,1,1,1
791500,1,1,0
791540,1,0,0
791570,1,0,0
791590,1,0,0
791600,1,0,0
791700,1,1,1
791740,1,0,0
791750,1,0,0
791760,1,0,0
791770,1,0,0
791790,1,0,0
791800,1,0,0
791930,1,0,0
791950,1,0,0
791960,1,0,0
791970,1,0,0
791990,1,1,1
792000,1,0,0
792030,1,0,0
792050,1,1,0
792060,1,1,0
792070,1,0,0
792080,1,0,0
792100,1,1,1
792160,1,0,0
792190,1,0,0
792230,1,0,0
792320,1,0,1
792340,1,0,0
792350,1,1,1
792370,1,1,0
792400,1,0,0
792410,1,1,1
792480,1,1,1
792500,1,0,0
792560,1,0,0
792570,1,1,1
792640,1,1,1
792650,1,0,0
792660,1,0,0
792670,1,0,0
792680,1,0,0
792710,1,0,0
792720,1,0,0
792760,1,1,1
792800,1,0,0
792810,1,0,0
792820,1,1,0
792850,1,1,1
792860,1,0,0
792870,1,0,0
792880,1,1,0
792900,1,0,0
792930,1,1,0
792940,1,0,0
792970,1,0,1
792990,1,0,0
793000,1,0,0
793010,1,0,0
793030,1,0,0
793050,1,0,0
793150,1,0,0
793180,1,0,0
793200,1,0,0
793210,1,0,0
793220,1,1,0
793240,1,1,1
793250,1,0,0
793260,1,0,0
793280,1,0,0
793350,1,0,0
793360,1,0,0
793410,1,0,0
793450,1,0,0
793480,1,0,0
793490,1,1,0
793510,1,0,0
793570,1,0,0
793600,1,1,1
793620,1,0,0
793630,1,1,0
793640,1,0,0
793670,1,0,1
793690,1,0,0
793700,1,1,1
793710,1,1,1
793740,1,0,0
793760,1,0,0
793820,1,1,0
793880,1,0,0
793940,1,0,0
793970,1,0,0
793990,1,0,0
794030,1,0,0
794050,1,0,0
794180,1,0,0
794190,1,0,0
794230,1,1,0
794260,1,0,0
794270,1,0,0
794300,1,0,0
794360,1,0,0
794390,1,0,0
794410,1,0,0
794480,1,0,0
794490,1,0,0
794530,1,1,1
794550,1,0,1
794570,1,0,0
794580,1,0,0
794600,1,0,0
794630,1,0,0
794640,1,0,0
794710,1,0,0
794740,1,1,0
794760,1,0,0
794780,1,0,0
794800,1,0,0
794810,1,0,0
794820,1,0,0
794830,1,0,0
794910,1,0,0
794920,1,0,0
794940,1,1,0
794950,1,0,0
794990,1,0,0
795030,1,0,0
795040,1,0,0
795050,1,0,0
795070,1,0,0
795100,1,1,0
795110,1,1,1
795120,1,0,1
795140,1,0,0
795160,1,0,0
795220,1,0,0
795230,1,0,0
795320,1,0,0
795430,1,0,0
795480,1,0,0
795490,1,0,1
795500,1,0,0
795510,1,0,0
795530,1,1,0
795550,1,0,0
795570,1,1,1
795610,1,1,1
795680,1,1,1
795910,1,0,0
795920,1,0,0
795940,1,0,0
795950,1,0,0
795960,1,0,0
796030,1,0,0
796050,1,0,0
796060,1,0,0
796070,1,0,0
796090,1,0,0
796100,1,0,0
796110,1,0,0
796130,1,0,0
796270,1,0,0
796290,1,1,0
796320,1,0,0
796340,1,0,0
796360,1,0,0
796370,1,1,0
796380,1,0,0
796400,1,0,0
796430,1,0,0
796440,1,0,0
796450,1,0,0
796460,1,1,0
796480,1,0,0
796490,1,0,0
796500,1,1,0
796510,1,0,0
796520,1,0,0
796580,1,0,0
796600,1,0,0
796620,1,0,0
796640,1,1,1
796650,1,0,0
796710,1,0,0
796760,1,0,0
796770,1,1,1
796780,1,1,0
796790,1,0,0
796800,1,0,0
796810,1,0,0
796830,1,0,0
796840,1,0,0
796860,1,0,0
796890,1,0,0
796900,1,0,0
796910,1,0,0
796920,1,0,0
796930,1,1,0
796940,1,1,1
796950,1,0,0
796970,1,0,0
796980,1,0,0
797010,1,0,0
797020,1,0,0
797040,1,0,0
797060,1,1,0
797070,1,0,0
797090,1,0,0
797190,1,0,0
797200,1,0,0
797300,1,0,0
797310,1,0,0
797330,1,0,0
797340,1,0,0
797350,1,0,0
797390,1,0,1
797410,1,0,0
797420,1,0,0
797430,1,0,0
797440,1,0,0
797450,1,0,0
797550,1,0,0
797570,1,1,0
797610,1,1,1
797620,1,1,1
797640,1,1,1
797710,1,1,0
798140,1,0,0
798170,1,0,0
798180,1,0,0
798190,1,0,0
798200,1,0,0
798240,1,0,0
798260,1,0,0
798270,1,0,0
798280,1,0,0
798290,1,0,0
798330,1,0,0
798340,1,0,0
798350,1,0,0
798370,1,0,0
798380,1,0,0
798420,1,0,0
798480,1,0,0
798510,1,0,0
798560,1,0,0
798590,1,0,0
798610,1,0,0
798650,1,1,1
798670,1,0,0
798680,1,0,0
798710,1,0,0
798720,1,0,0
798730,1,0,0
798790,1,0,0
798810,1,0,0
798830,1,1,0
798840,1,0,0
798850,1,0,0
798940,1,0,0
798950,1,0,0
798960,1,0,0
799060,1,0,0
799070,1,0,0
799080,1,0,0
799110,1,0,0
799120,1,0,0
799180,1,0,0
799240,1,0,0
799260,1,1,1
799270,1,1,0
799300,1,0,0
799420,1,0,0
799460,1,1,1
799500,1,0,0
799510,1,0,0
799530,1,0,0
799560,1,1,0
799570,1,0,0
799590,1,1,0
799610,1,0,0
799620,1,1,1
799670,1,1,0
799730,1,0,0
799770,1,0,0
799800,1,0,0
799810,1,1,0
799840,1,1,1
799860,1,1,0
799870,1,1,0
799890,1,0,0
799910,1,0,0
800030,1,1,1
800050,1,1,1
800110,1,0,0
800120,1,0,0
800130,1,0,0
800160,1,0,0
800180,1,0,0
800190,1,1,0
800200,1,0,0
800230,1,1,1
800240,1,0,0
800270,1,0,0
800280,1,0,0
800290,1,0,0
800310,1,0,0
800320,1,1,1
800330,1,1,1
800350,1,0,0
800380,1,0,0
800390,1,0,0
800490,1,0,0
800510,1,0,0
800520,1,0,1
800530,1,0,0
800550,1,1,1
800560,1,1,1
800580,1,1,1
800600,1,1,1
800620,1,1,1
800640,1,0,0
800650,1,0,0
800660,1,0,0
800670,1,0,0
800690,1,0,0
800700,1,1,1
800710,1,0,0
800720,1,0,0
800820,1,1,0
800840,1,1,0
800860,1,1,0
800910,1,0,0
800930,1,0,1
800980,1,0,0
801010,1,0,0
801020,1,0,0
801040,1,1,1
801060,1,0,0
801120,1,1,0
801150,1,0,0
801160,1,0,0
801180,1,0,0
801200,1,0,0
801210,1,0,0
801250,1,0,0
801260,1,0,0
801280,1,0,0
801290,1,0,0
801300,1,1,0
801320,1,0,0
801330,1,1,1
801340,1,0,0
801360,1,0,0
801380,1,0,1
801410,1,0,0
801490,1,0,0
801500,1,0,0
801510,1,0,0
801600,1,0,0
801610,1,0,0
801630,1,0,0
801660,1,0,0
801700,1,0,0
801760,1,0,0
801770,1,1,0
801780,1,0,0
801840,1,0,0
801870,1,0,0
801880,1,0,0
801890,1,0,0
801900,1,0,0
801910,1,0,0
801940,1,0,0
802020,1,0,0
802040,1,0,0
802060,1,0,0
802070,1,0,0
802080,1,0,0
802090,1,0,0
802130,1,0,0
802180,1,0,0
802190,1,0,0
802200,1,0,0
802210,1,0,0
802300,1,0,0
802310,1,0,0
802320,1,0,0
802330,1,0,0
802340,1,0,0
802360,1,1,0
802400,1,0,1
802450,1,0,0
802480,1,0,0
802490,1,0,0
802530,1,0,0
802550,1,0,0
802650,1,0,0
802660,1,0,0
802690,1,0,0
802720,1,0,0
802730,1,0,0
802740,1,0,1
802780,1,1,0
802810,1,0,0
802850,1,0,0
802870,1,0,0
802880,1,0,0
802890,1,0,0
802900,1,0,0
802920,1,0,1
802930,1,1,0
802960,1,0,0
802970,1,0,0
803010,1,0,0
803030,1,0,0
803080,1,0,0
803110,1,0,0
803130,1,0,0
803150,1,0,0
803220,1,0,0
803260,1,0,0
803270,1,0,0
803280,1,1,0
803290,1,0,0
803310,1,0,0
803320,1,0,0
803360,1,0,0
803390,1,0,0
803520,1,0,0
803570,1,0,0
803590,1,0,1
803600,1,0,0
803680,1,0,0
803720,1,1,0
803750,1,0,0
803760,1,0,0
803780,1,1,1
803800,1,0,0
803820,1,0,0
803830,1,0,0
803850,1,0,0
803870,1,0,0
803890,1,0,0
803920,1,0,0
803930,1,0,0
803980,1,0,0
804000,1,0,0
804080,1,0,0
804120,1,0,0
804130,1,0,0
804210,1,0,0
804290,1,0,0
804350,1,1,0
804400,1,0,0
804430,1,0,0
804440,1,0,0
804460,1,0,0
804490,1,0,0
804550,1,0,0
804600,1,0,0
804610,1,0,0
804620,1,0,0
804680,1,0,0
804700,1,0,0
804730,1,0,0
804830,1,0,0
804870,1,0,0
804900,1,0,0
804970,1,0,0
805020,1,0,0
805030,1,0,0
805040,1,0,0
805070,1,1,0
805090,1,0,0
805110,1,0,0
805120,1,1,1
805150,1,0,0
805260,0,0,1
805280,1,0,0
805320,1,0,0
805330,1,0,0
805340,1,1,0
805360,1,0,0
805370,1,1,1
805400,1,0,0
805420,1,1,1
805440,1,1,0
805450,1,0,0
805480,1,0,0
805500,1,0,0
805550,1,0,0
805570,1,0,0
805610,1,0,0
805630,1,0,0
805660,1,0,0
805680,1,0,0
805710,1,0,0
805720,1,0,0
805760,1,1,0
805770,1,0,0
805780,1,0,0
805790,1,0,0
805800,1,0,0
805820,1,0,0
805840,1,0,0
805850,1,1,1
805870,1,0,0
805880,1,0,0
805900,1,0,1
805920,1,1,1
805940,1,0,0
805950,1,0,0
805980,1,0,0
806000,1,0,0
806020,1,0,0
806100,1,0,0
806140,1,0,0
806150,1,0,0
806180,1,0,0
806220,1,0,0
806230,1,0,0
806240,1,0,0
806330,1,0,0
806350,1,0,0
806470,1,0,0
806480,1,0,0
806510,1,1,1
806530,1,0,0
806580,1,0,0
806600,1,0,0
806610,1,0,0
806660,1,0,0
806670,1,0,0
806680,1,0,0
806720,1,0,0
806740,1,1,1
806770,1,0,0
806790,1,0,0
806840,1,0,0
806850,1,0,0
806860,1,0,0
806880,1,0,0
806910,1,1,0
806930,1,0,0
806940,1,0,0
806950,1,1,1
806960,1,1,0
806970,1,0,0
806990,1,1,0
807000,1,0,0
807050,1,0,0
807060,1,1,1
807070,1,0,0
807140,1,1,0
807230,1,1,0
807340,1,0,0
807430,1,0,0
807570,1,0,0
807730,1,0,0
807770,1,1,1
807780,1,1,0
807790,1,1,0
807820,1,1,0
807830,1,1,0
807840,1,1,0
807850,1,1,0
807860,1,1,0
807870,1,0,0
807880,1,1,0
807890,1,1,0
807910,1,1,0
807920,1,0,0
807930,1,1,0
807940,1,1,0
807950,1,1,0
807960,1,1,0
808020,1,0,0
808080,1,0,0
808090,1,0,0
808100,1,0,1
808120,1,0,0
808130,1,0,0
808160,1,0,1
808190,1,0,0
808210,1,0,0
808220,1,0,0
808270,1,1,0
808290,1,0,0
808360,1,1,0
808420,1,0,0
808450,1,0,0
808540,1,0,0
808550,1,0,0
808580,1,0,0
808800,1,0,0
808810,1,0,0
808870,1,0,0
808910,1,0,0
808950,1,1,0
808990,1,0,1
809000,1,0,0
809020,1,0,0
809040,1,0,0
809050,1,1,0
809080,1,0,0
809140,1,0,0
809150,1,0,0
809180,1,1,1
809200,1,0,0
809210,1,0,1
809240,1,1,0
809250,1,0,0
809280,1,0,0
809310,1,1,1
809320,1,1,1
809330,1,0,0
809340,1,0,0
809360,1,0,0
809410,1,0,0
809440,1,1,0
809450,1,0,0
809460,1,0,0
809470,1,0,1
809490,1,0,0
809500,1,0,0
809530,1,0,1
809540,1,0,0
809570,1,1,1
809580,1,0,0
809610,1,0,0
809680,1,1,1
809700,1,0,0
809760,1,0,0
809770,1,0,0
809780,1,0,0
809790,1,0,0
809800,1,0,0
809830,1,0,0
809840,1,0,0
809850,1,1,1
809870,1,0,0
809880,1,0,0
809890,1,0,0
809900,1,0,0
809950,1,0,0
809960,1,0,0
810000,1,1,1
810020,1,1,1
810050,1,1,0
810190,1,0,0
810200,1,0,0
810220,1,0,0
810230,1,0,0
810330,1,1,0
810340,1,1,1
810360,1,0,0
810420,1,1,1
810450,1,0,0
810460,1,0,0
810470,1,0,0
810500,1,0,0
810510,1,0,0
810540,1,0,0
810550,1,0,0
810570,1,1,1
810580,1,0,0
810610,1,0,0
810630,1,1,1
810640,1,1,1
810650,1,0,0
810660,1,0,0
810670,1,0,0
810680,1,0,0
810690,1,0,0
810700,1,0,0
810720,1,0,0
810730,1,0,0
810740,1,0,0
810760,1,0,0
810770,1,0,0
810780,1,1,0
810800,1,0,0
811080,1,1,0
811110,1,0,0
811130,1,1,0
811160,1,0,0
811240,1,0,0
811250,1,0,0
811270,1,0,0
811290,1,1,0
811360,1,0,0
811440,1,1,0
811450,1,0,0
811480,1,0,0
811520,1,0,0
811530,1,0,0
811540,1,1,1
811620,1,0,0
811640,1,0,0
811680,1,0,0
811690,1,0,0
811720,1,1,1
811800,1,0,0
811850,1,0,0
811860,1,1,0
811870,1,1,0
811900,1,0,0
811910,1,0,0
811950,1,0,0
812020,1,0,0
812040,1,0,0
812070,1,0,0
812090,1,0,0
812100,1,0,0
812110,1,0,0
812140,1,0,0
812170,1,0,0
812180,1,0,0
812190,1,0,0
812390,1,0,0
812410,1,1,1
812430,1,0,0
812450,1,0,0
812460,1,0,0
812550,1,0,0
812560,1,0,0
812580,1,0,0
812740,1,0,0
812770,1,0,0
812800,1,1,1
812850,1,1,1
812860,1,1,1
812900,1,0,0
812930,1,0,0
812940,1,0,0
812960,1,0,0
812980,1,0,0
813020,1,0,0
813030,1,0,0
813110,1,0,0
813150,1,0,0
813170,1,1,0
813240,1,1,0
813250,1,0,1
813260,1,0,0
813280,1,1,0
813290,1,0,0
813300,1,1,1
813310,1,0,0
813360,1,0,0
813370,1,1,0
813440,1,0,0
813450,1,0,0
813530,1,1,0
813540,1,1,0
813580,1,0,0
813590,1,0,0
813630,1,0,0
813650,1,0,0
813700,1,1,1
813730,1,0,0
813820,1,0,0
813920,1,0,0
813930,1,0,0
813970,1,0,0
814010,1,0,0
814020,1,0,0
814030,1,1,1
814140,1,0,0
814190,1,0,0
814200,1,0,0
814210,1,0,0
814300,1,0,0
814310,1,0,0
814340,1,0,0
814380,1,0,0
814420,1,0,0
814480,1,0,0
814510,1,1,0
814540,1,0,0
814570,1,0,0
814580,1,0,0
814590,1,0,0
814600,1,0,0
814610,1,0,0
814620,1,0,0
814630,1,0,0
814640,1,0,0
814650,1,0,0
814660,1,0,0
814700,1,0,0
814710,1,0,0
814770,1,0,0
814870,1,0,0
814890,1,0,0
814900,1,0,0
814920,1,1,0
814960,1,0,0
814990,1,1,1
815000,1,1,1
815010,1,1,1
815030,1,0,0
815070,1,1,1
815080,1,0,0
815150,1,0,0
815170,1,0,0
815210,1,1,0
815240,1,1,0
815250,1,1,0
815260,1,0,0
815280,1,0,0
815290,1,0,0
815320,1,0,0
815360,1,0,0
815370,1,0,0
815390,1,0,0
815420,1,0,0
815440,1,0,0
815450,1,1,1
815480,1,0,0
815540,1,0,0
815550,1,0,0
815560,1,0,0
815570,1,0,0
815580,1,0,0
815620,1,0,0
815630,1,0,0
815660,1,1,0
815730,1,1,0
815780,1,1,0
815800,1,0,0
815830,1,0,0
815840,1,1,1
815860,1,0,0
815950,1,0,0
816020,1,0,0
816030,1,1,0
816060,1,0,0
816080,1,0,0
816090,1,0,0
816120,1,1,0
816150,1,1,0
816160,1,1,1
816170,1,1,1
816180,1,0,0
816190,1,0,0
816200,1,0,0
816210,1,0,1
816220,1,1,1
816240,1,0,0
816250,1,0,0
816260,1,0,0
816270,1,1,1
816280,1,1,0
816330,1,0,0
816340,1,1,1
816350,1,1,1
816380,1,0,0
816400,1,0,0
816410,1,1,0
816490,1,1,0
816500,1,1,0
816550,1,0,0
816580,1,0,0
816590,1,0,0
816610,1,1,0
816630,1,0,0
816650,1,0,0
816660,1,1,0
816670,1,0,0
816710,1,0,0
816720,1,0,0
816730,1,0,0
816740,1,0,0
816750,1,0,0
816760,1,0,0
816770,1,1,1
816810,1,0,0
816830,1,0,0
816840,1,0,0
816870,1,0,0
816890,1,1,0
816920,1,0,0
816930,1,0,0
816990,1,0,0
817110,1,0,0
817120,1,0,0
817130,1,0,0
817150,1,0,0
817160,1,0,0
817190,1,0,0
817200,1,0,0
817220,1,0,0
817230,1,0,0
817250,1,0,0
817360,1,0,0
817370,1,0,0
817390,1,0,0
817410,1,0,0
817440,1,1,0
817460,1,0,0
817470,1,1,0
817490,1,1,1
817510,1,1,1
817530,1,0,0
817580,1,0,0
817620,1,0,0
817630,1,0,0
817640,1,0,0
817650,1,1,0
817660,1,0,0
817680,1,0,0
817710,1,0,0
817720,1,0,0
817760,1,0,0
817770,1,1,0
817820,1,0,0
817860,1,1,1
817950,1,0,0
818030,1,1,0
818050,1,1,0
818060,1,0,0
818070,1,0,0
818080,1,1,0
818140,1,0,0
818150,1,0,0
818210,1,0,0
818220,1,0,0
818290,1,0,0
818320,1,1,0
818350,1,1,0
818380,1,0,0
818400,1,0,0
818410,1,0,0
818430,1,0,0
818440,1,1,0
818480,1,0,0
818500,1,0,0
818530,1,0,0
818570,1,1,1
818590,1,0,0
818610,1,0,0
818620,1,1,1
818640,1,0,0
818650,1,0,0
818670,1,0,0
818730,1,0,0
818760,1,1,0
818780,1,1,1
818790,1,0,0
818800,1,1,0
818830,1,1,1
818860,1,1,0
818890,1,0,0
818940,1,1,1
818950,1,0,0
818960,1,0,0
818990,1,0,0
819020,1,0,0
819060,1,0,0
819070,1,0,0
819080,1,1,0
819160,1,0,0
819210,1,1,0
819220,1,0,0
819230,1,0,0
819280,1,0,0
819330,1,1,1
819400,1,0,0
819470,1,0,0
819480,1,0,0
819500,1,0,0
819560,1,0,0
819630,1,1,1
819640,1,0,0
819650,1,0,0
819740,1,0,0
819790,1,0,0
819800,1,1,0
819870,1,0,0
819880,1,0,0
819910,1,0,0
819940,1,0,0
819950,1,0,0
819960,1,1,0
819990,1,0,0
820030,1,0,0
820040,1,0,0
820090,1,1,0
820170,1,0,0
820190,1,0,0
820210,1,0,0
820240,1,0,0
820250,1,0,0
820300,1,0,0
820310,1,0,0
820320,1,0,0
820380,1,0,0
820400,1,0,0
820480,1,1,0
820500,1,0,0
820510,1,1,0
820530,1,0,0
820580,1,1,0
820600,1,0,0
820610,1,0,0
820620,1,0,1
820640,1,0,0
820660,1,0,0
820680,1,0,0
820690,1,1,1
820700,1,0,0
820710,1,1,0
820730,1,0,0
820750,1,1,0
820760,1,0,0
820770,1,0,0
820790,1,0,0
820830,1,0,0
820840,1,0,0
820880,1,1,0
820890,1,0,0
